species,in-frame_score
filtered_sequences_psauron_score,0.99736
filtered_sequences_psauron_score,0.99801
filtered_sequences_psauron_score,0.99418
filtered_sequences_psauron_score,0.79383
filtered_sequences_psauron_score,0.95695
filtered_sequences_psauron_score,0.95879
filtered_sequences_psauron_score,0.99914
filtered_sequences_psauron_score,0.99850
filtered_sequences_psauron_score,0.95457
filtered_sequences_psauron_score,0.99987
filtered_sequences_psauron_score,0.90287
filtered_sequences_psauron_score,0.99462
filtered_sequences_psauron_score,0.99988
filtered_sequences_psauron_score,0.99770
filtered_sequences_psauron_score,0.04324
filtered_sequences_psauron_score,0.97247
filtered_sequences_psauron_score,0.99998
filtered_sequences_psauron_score,0.99898
filtered_sequences_psauron_score,0.99532
filtered_sequences_psauron_score,0.99749
filtered_sequences_psauron_score,0.99811
filtered_sequences_psauron_score,0.99790
filtered_sequences_psauron_score,0.98373
filtered_sequences_psauron_score,0.98629
filtered_sequences_psauron_score,0.99367
filtered_sequences_psauron_score,0.97438
filtered_sequences_psauron_score,0.98867
filtered_sequences_psauron_score,0.98834
filtered_sequences_psauron_score,0.98977
filtered_sequences_psauron_score,0.87784
filtered_sequences_psauron_score,0.98862
filtered_sequences_psauron_score,0.99109
filtered_sequences_psauron_score,0.87190
filtered_sequences_psauron_score,0.99732
filtered_sequences_psauron_score,0.99883
filtered_sequences_psauron_score,0.93350
filtered_sequences_psauron_score,0.96190
filtered_sequences_psauron_score,0.99156
filtered_sequences_psauron_score,0.99485
filtered_sequences_psauron_score,0.99797
filtered_sequences_psauron_score,0.97455
filtered_sequences_psauron_score,0.98810
filtered_sequences_psauron_score,0.93120
filtered_sequences_psauron_score,0.98822
filtered_sequences_psauron_score,0.99545
filtered_sequences_psauron_score,0.37386
filtered_sequences_psauron_score,0.99983
filtered_sequences_psauron_score,0.99608
filtered_sequences_psauron_score,0.99440
filtered_sequences_psauron_score,0.87135
filtered_sequences_psauron_score,0.99547
filtered_sequences_psauron_score,0.97327
filtered_sequences_psauron_score,0.97976
filtered_sequences_psauron_score,0.97874
filtered_sequences_psauron_score,0.99985
filtered_sequences_psauron_score,0.56947
filtered_sequences_psauron_score,0.71751
filtered_sequences_psauron_score,0.97443
filtered_sequences_psauron_score,0.88851
filtered_sequences_psauron_score,0.98239
filtered_sequences_psauron_score,0.96030
filtered_sequences_psauron_score,0.99692
filtered_sequences_psauron_score,0.98366
filtered_sequences_psauron_score,0.99599
filtered_sequences_psauron_score,0.99299
filtered_sequences_psauron_score,0.99612
filtered_sequences_psauron_score,0.95280
filtered_sequences_psauron_score,0.96612
filtered_sequences_psauron_score,0.99684
filtered_sequences_psauron_score,0.99751
filtered_sequences_psauron_score,0.99125
filtered_sequences_psauron_score,0.99930
filtered_sequences_psauron_score,0.99885
filtered_sequences_psauron_score,0.99057
filtered_sequences_psauron_score,0.99247
filtered_sequences_psauron_score,0.87917
filtered_sequences_psauron_score,0.92827
filtered_sequences_psauron_score,0.99976
filtered_sequences_psauron_score,0.62542
filtered_sequences_psauron_score,0.98718
filtered_sequences_psauron_score,0.96700
filtered_sequences_psauron_score,0.99846
filtered_sequences_psauron_score,0.05300
filtered_sequences_psauron_score,0.92781
filtered_sequences_psauron_score,0.99822
filtered_sequences_psauron_score,0.99875
filtered_sequences_psauron_score,0.99607
filtered_sequences_psauron_score,0.98557
filtered_sequences_psauron_score,0.39445
filtered_sequences_psauron_score,0.04317
filtered_sequences_psauron_score,0.66285
filtered_sequences_psauron_score,0.99344
filtered_sequences_psauron_score,0.99784
filtered_sequences_psauron_score,0.99404
filtered_sequences_psauron_score,0.99908
filtered_sequences_psauron_score,0.96541
filtered_sequences_psauron_score,0.98902
filtered_sequences_psauron_score,0.99280
filtered_sequences_psauron_score,0.99103
filtered_sequences_psauron_score,0.98545
filtered_sequences_psauron_score,0.99554
filtered_sequences_psauron_score,0.87276
filtered_sequences_psauron_score,0.95532
filtered_sequences_psauron_score,0.99942
filtered_sequences_psauron_score,0.96199
filtered_sequences_psauron_score,0.99270
filtered_sequences_psauron_score,0.99625
filtered_sequences_psauron_score,0.99771
filtered_sequences_psauron_score,0.99675
filtered_sequences_psauron_score,0.99535
filtered_sequences_psauron_score,0.99942
filtered_sequences_psauron_score,0.99581
filtered_sequences_psauron_score,0.99907
filtered_sequences_psauron_score,0.03041
filtered_sequences_psauron_score,0.41259
filtered_sequences_psauron_score,0.14873
filtered_sequences_psauron_score,0.83259
filtered_sequences_psauron_score,0.97654
filtered_sequences_psauron_score,0.94666
filtered_sequences_psauron_score,0.95271
filtered_sequences_psauron_score,0.94037
filtered_sequences_psauron_score,0.99846
filtered_sequences_psauron_score,0.98952
filtered_sequences_psauron_score,0.98200
filtered_sequences_psauron_score,0.99997
filtered_sequences_psauron_score,0.99569
filtered_sequences_psauron_score,0.99600
filtered_sequences_psauron_score,0.73618
filtered_sequences_psauron_score,0.85850
filtered_sequences_psauron_score,0.99789
filtered_sequences_psauron_score,0.96803
filtered_sequences_psauron_score,0.98401
filtered_sequences_psauron_score,0.98082
filtered_sequences_psauron_score,0.99594
filtered_sequences_psauron_score,0.94640
filtered_sequences_psauron_score,0.97480
filtered_sequences_psauron_score,0.99029
filtered_sequences_psauron_score,0.99965
filtered_sequences_psauron_score,0.99018
filtered_sequences_psauron_score,0.99143
filtered_sequences_psauron_score,0.32558
filtered_sequences_psauron_score,0.98542
filtered_sequences_psauron_score,0.98977
filtered_sequences_psauron_score,0.99981
filtered_sequences_psauron_score,0.97473
filtered_sequences_psauron_score,0.96893
filtered_sequences_psauron_score,0.87457
filtered_sequences_psauron_score,0.99667
filtered_sequences_psauron_score,0.99683
filtered_sequences_psauron_score,0.99703
filtered_sequences_psauron_score,0.89918
filtered_sequences_psauron_score,0.99645
filtered_sequences_psauron_score,0.97623
filtered_sequences_psauron_score,0.32571
filtered_sequences_psauron_score,0.95820
filtered_sequences_psauron_score,0.99947
filtered_sequences_psauron_score,0.96715
filtered_sequences_psauron_score,0.83014
filtered_sequences_psauron_score,0.98481
filtered_sequences_psauron_score,0.02137
filtered_sequences_psauron_score,0.99988
filtered_sequences_psauron_score,0.95022
filtered_sequences_psauron_score,0.99864
filtered_sequences_psauron_score,0.99608
filtered_sequences_psauron_score,0.98368
filtered_sequences_psauron_score,0.44641
filtered_sequences_psauron_score,0.82624
filtered_sequences_psauron_score,0.99850
filtered_sequences_psauron_score,0.98515
filtered_sequences_psauron_score,0.87304
filtered_sequences_psauron_score,0.97120
filtered_sequences_psauron_score,0.99459
filtered_sequences_psauron_score,0.36018
filtered_sequences_psauron_score,0.99736
filtered_sequences_psauron_score,0.99712
filtered_sequences_psauron_score,0.99554
filtered_sequences_psauron_score,0.99979
filtered_sequences_psauron_score,0.99670
filtered_sequences_psauron_score,0.99964
filtered_sequences_psauron_score,0.86993
filtered_sequences_psauron_score,0.99852
filtered_sequences_psauron_score,0.99036
filtered_sequences_psauron_score,0.99859
filtered_sequences_psauron_score,0.91537
filtered_sequences_psauron_score,0.99854
filtered_sequences_psauron_score,0.98365
filtered_sequences_psauron_score,0.99986
filtered_sequences_psauron_score,0.95309
filtered_sequences_psauron_score,0.99741
filtered_sequences_psauron_score,0.99872
filtered_sequences_psauron_score,0.99915
filtered_sequences_psauron_score,0.99889
filtered_sequences_psauron_score,0.99975
filtered_sequences_psauron_score,0.99796
filtered_sequences_psauron_score,0.99575
filtered_sequences_psauron_score,0.99581
filtered_sequences_psauron_score,0.93490
filtered_sequences_psauron_score,0.99981
filtered_sequences_psauron_score,0.98867
filtered_sequences_psauron_score,0.31669
filtered_sequences_psauron_score,0.90032
filtered_sequences_psauron_score,0.03322
filtered_sequences_psauron_score,0.99162
filtered_sequences_psauron_score,0.98520
filtered_sequences_psauron_score,0.99905
filtered_sequences_psauron_score,0.99878
filtered_sequences_psauron_score,0.95526
filtered_sequences_psauron_score,0.99828
filtered_sequences_psauron_score,0.99270
filtered_sequences_psauron_score,0.93602
filtered_sequences_psauron_score,0.99934
filtered_sequences_psauron_score,0.97701
filtered_sequences_psauron_score,0.98256
filtered_sequences_psauron_score,0.95931
filtered_sequences_psauron_score,0.99813
filtered_sequences_psauron_score,0.99957
filtered_sequences_psauron_score,0.98711
filtered_sequences_psauron_score,0.97647
filtered_sequences_psauron_score,0.99453
filtered_sequences_psauron_score,0.99875
filtered_sequences_psauron_score,0.98824
filtered_sequences_psauron_score,0.67806
filtered_sequences_psauron_score,0.99353
filtered_sequences_psauron_score,0.97233
filtered_sequences_psauron_score,0.98583
filtered_sequences_psauron_score,0.99976
filtered_sequences_psauron_score,0.99962
filtered_sequences_psauron_score,0.99930
filtered_sequences_psauron_score,0.99648
filtered_sequences_psauron_score,0.98897
filtered_sequences_psauron_score,0.94723
filtered_sequences_psauron_score,0.97790
filtered_sequences_psauron_score,0.99239
filtered_sequences_psauron_score,0.98797
filtered_sequences_psauron_score,0.99346
filtered_sequences_psauron_score,0.99216
filtered_sequences_psauron_score,0.99513
filtered_sequences_psauron_score,0.96438
filtered_sequences_psauron_score,0.99741
filtered_sequences_psauron_score,0.84924
filtered_sequences_psauron_score,0.99964
filtered_sequences_psauron_score,0.99351
filtered_sequences_psauron_score,0.98837
filtered_sequences_psauron_score,0.97816
filtered_sequences_psauron_score,0.99833
filtered_sequences_psauron_score,0.99991
filtered_sequences_psauron_score,0.98152
filtered_sequences_psauron_score,0.99177
filtered_sequences_psauron_score,0.54391
filtered_sequences_psauron_score,0.99989
filtered_sequences_psauron_score,0.98416
filtered_sequences_psauron_score,0.99935
filtered_sequences_psauron_score,0.98548
filtered_sequences_psauron_score,0.94562
filtered_sequences_psauron_score,0.99969
filtered_sequences_psauron_score,0.99795
filtered_sequences_psauron_score,0.45792
filtered_sequences_psauron_score,0.97825
filtered_sequences_psauron_score,0.99994
filtered_sequences_psauron_score,0.47478
filtered_sequences_psauron_score,0.62265
filtered_sequences_psauron_score,0.99942
filtered_sequences_psauron_score,0.98816
filtered_sequences_psauron_score,0.92250
filtered_sequences_psauron_score,0.94824
filtered_sequences_psauron_score,0.99999
filtered_sequences_psauron_score,0.99560
filtered_sequences_psauron_score,0.79784
filtered_sequences_psauron_score,0.99673
filtered_sequences_psauron_score,0.97345
filtered_sequences_psauron_score,0.99329
filtered_sequences_psauron_score,0.99709
filtered_sequences_psauron_score,0.99217
filtered_sequences_psauron_score,0.99046
filtered_sequences_psauron_score,0.96824
filtered_sequences_psauron_score,0.99996
filtered_sequences_psauron_score,0.99917
filtered_sequences_psauron_score,0.98353
filtered_sequences_psauron_score,0.99698
filtered_sequences_psauron_score,0.98416
filtered_sequences_psauron_score,0.99754
filtered_sequences_psauron_score,0.99854
filtered_sequences_psauron_score,0.92131
filtered_sequences_psauron_score,0.90928
filtered_sequences_psauron_score,0.99767
filtered_sequences_psauron_score,0.24326
filtered_sequences_psauron_score,0.99988
filtered_sequences_psauron_score,0.98817
filtered_sequences_psauron_score,0.99976
filtered_sequences_psauron_score,0.86924
filtered_sequences_psauron_score,0.99371
filtered_sequences_psauron_score,0.43028
filtered_sequences_psauron_score,0.99399
filtered_sequences_psauron_score,0.98853
filtered_sequences_psauron_score,0.94221
filtered_sequences_psauron_score,0.87726
filtered_sequences_psauron_score,0.94053
filtered_sequences_psauron_score,0.79902
filtered_sequences_psauron_score,0.99845
filtered_sequences_psauron_score,0.94275
filtered_sequences_psauron_score,0.99712
filtered_sequences_psauron_score,0.97792
filtered_sequences_psauron_score,0.99870
filtered_sequences_psauron_score,0.99432
filtered_sequences_psauron_score,0.99295
filtered_sequences_psauron_score,0.99775
filtered_sequences_psauron_score,0.78117
filtered_sequences_psauron_score,0.82812
filtered_sequences_psauron_score,0.91683
filtered_sequences_psauron_score,0.92780
filtered_sequences_psauron_score,0.98493
filtered_sequences_psauron_score,0.97685
filtered_sequences_psauron_score,0.99540
filtered_sequences_psauron_score,0.99857
filtered_sequences_psauron_score,0.99996
filtered_sequences_psauron_score,0.93392
filtered_sequences_psauron_score,0.99142
filtered_sequences_psauron_score,0.99713
filtered_sequences_psauron_score,0.77001
filtered_sequences_psauron_score,0.95447
filtered_sequences_psauron_score,0.97863
filtered_sequences_psauron_score,0.99573
filtered_sequences_psauron_score,0.84039
filtered_sequences_psauron_score,0.98713
filtered_sequences_psauron_score,0.99869
filtered_sequences_psauron_score,0.97998
filtered_sequences_psauron_score,0.99463
filtered_sequences_psauron_score,0.30900
filtered_sequences_psauron_score,0.99876
filtered_sequences_psauron_score,0.96338
filtered_sequences_psauron_score,0.99412
filtered_sequences_psauron_score,0.95301
filtered_sequences_psauron_score,0.99652
filtered_sequences_psauron_score,0.99622
filtered_sequences_psauron_score,0.99436
filtered_sequences_psauron_score,0.99878
filtered_sequences_psauron_score,0.99993
filtered_sequences_psauron_score,0.53283
filtered_sequences_psauron_score,0.99592
filtered_sequences_psauron_score,0.99652
filtered_sequences_psauron_score,0.99044
filtered_sequences_psauron_score,0.86490
filtered_sequences_psauron_score,0.99851
filtered_sequences_psauron_score,0.67391
filtered_sequences_psauron_score,0.99980
filtered_sequences_psauron_score,0.70382
filtered_sequences_psauron_score,0.98959
filtered_sequences_psauron_score,0.99417
filtered_sequences_psauron_score,0.98508
filtered_sequences_psauron_score,0.99782
filtered_sequences_psauron_score,0.98715
filtered_sequences_psauron_score,0.99991
filtered_sequences_psauron_score,0.39847
filtered_sequences_psauron_score,0.99625
filtered_sequences_psauron_score,0.97753
filtered_sequences_psauron_score,0.99985
filtered_sequences_psauron_score,0.98471
filtered_sequences_psauron_score,0.95019
filtered_sequences_psauron_score,0.99559
filtered_sequences_psauron_score,0.89604
filtered_sequences_psauron_score,0.78609
filtered_sequences_psauron_score,0.99865
